Eski Farsça : didiy	rel:etymology	Avesta (Zend) dilinde: dāi-, didaiti
Avesta (Zend) dilinde: dāi-, didaiti	rel:etymological_origin_of	Eski Farsça : didiy
Avesta (Zend) dilinde: dāi-, didaiti	rel:etymology	Hintavrupa Anadilinde: *dhyā-
Hintavrupa Anadilinde: *dhyā-	rel:etymological_origin_of	Avesta (Zend) dilinde: dāi-, didaiti
Hintavrupa Anadilinde: *dhyā-	rel:etymology	Hintavrupa Anadilinde: *dheiə-
Hintavrupa Anadilinde: *dheiə-	rel:etymological_origin_of	Hintavrupa Anadilinde: *dhyā-
tur: kiram	rel:etymology	ara: krm
ara: krm	rel:etymological_origin_of	tur: kiram
ara: krm	rel:etymology	ara: karīm
ara: karīm	rel:etymological_origin_of	ara: krm
tur: tezene	rel:etymology	per: tāziyāna
per: tāziyāna	rel:etymological_origin_of	tur: tezene
per: tāziyāna	rel:etymology	per: taχtan, tāz-
per: taχtan, tāz-	rel:etymological_origin_of	per: tāziyāna
tur: atom	rel:etymology	fre: atome
fre: atome	rel:etymological_origin_of	tur: atom
fre: atome	rel:etymology	eng: atom
eng: atom	rel:etymological_origin_of	fre: atome
eng: atom	rel:etymology	grc: átomon
grc: átomon	rel:etymological_origin_of	eng: atom
grc: átomon	rel:etymology	grc: témnō, tom-
grc: témnō, tom-	rel:etymological_origin_of	grc: átomon
tur: guatr	rel:etymology	fre: goitre
fre: goitre	rel:etymological_origin_of	tur: guatr
fre: goitre	rel:etymology	lat: guttur
lat: guttur	rel:etymological_origin_of	fre: goitre
tur: veteriner	rel:etymology	fre: vétérinaire
fre: vétérinaire	rel:etymological_origin_of	tur: veteriner
fre: vétérinaire	rel:etymology	lat: veterinarius
lat: veterinarius	rel:etymological_origin_of	fre: vétérinaire
lat: veterinarius	rel:etymology	lat: veterinus
lat: veterinus	rel:etymological_origin_of	lat: veterinarius
lat: veterinus	rel:etymology	lat: vetus, veter-
lat: vetus, veter-	rel:etymological_origin_of	lat: veterinus
tur: tiz	rel:etymology	Farsça ve Orta Farsça: tīz 
Farsça ve Orta Farsça: tīz 	rel:etymological_origin_of	tur: tiz
Farsça ve Orta Farsça: tīz 	rel:etymology	Avesta (Zend) dilinde: taeça- 
Avesta (Zend) dilinde: taeça- 	rel:etymological_origin_of	Farsça ve Orta Farsça: tīz 
Avesta (Zend) dilinde: taeça- 	rel:etymology	Sanskritçe: tic-, tigma
Sanskritçe: tic-, tigma	rel:etymological_origin_of	Avesta (Zend) dilinde: taeça- 
Sanskritçe: tic-, tigma	rel:etymology	Hintavrupa Anadilinde: *(s)teig-
