tur: evelek	rel: etymology	arm: avelug
arm: avelug	rel: etymology	arm: avel
tur: gasıp	rel: etymology	ara: ġṣb
ara: ġṣb	rel: etymology	ara: ġaṣaba
tur: burçak	rel: etymology	Eski Türkçe: burçak
tur: gülnar	rel: etymology	per: gulnār
tur: triko	rel: etymology	fre: tricot
fre: tricot	rel: etymology	Eski Fransızca: estriquier
Eski Fransızca: estriquier	rel: etymology	Germence: *strīkan
tur: tahammülfersa	rel: etymology	ara: taḥammul
ara: taḥammul	rel: etymology	per: farsā
per: farsā	rel: etymology	ara: farsūdan
tur: kent	rel: etymology	Eski Türkçe: kend
Eski Türkçe: kend	rel: etymology	Soğdca: kand 
Soğdca: kand 	rel: etymology	Hotan Saka dilinde: kanthā
tur: vay	rel: etymology	Farsça ve Orta Farsça: vāy
Farsça ve Orta Farsça: vāy	rel: etymology	Avesta (Zend) dilinde: vāy
tur: yar	rel: etymology	Eski Türkçe: yār
tur: şahmerdan	rel: etymology	per: şāh-i mardān
tur: bağıntı	rel: etymology	Yeni Türkçe: bağın-
tur: gök	rel: etymology	Eski Türkçe: kȫk
tur: becer|mek	rel: etymology	Türkiye Türkçesi: başar-
tur: ham halat	rel: etymology	Türkiye Türkçesi: χām aχlad
tur: beton	rel: etymology	fre: béton
fre: béton	rel: etymology	lat: bitumen
lat: bitumen	rel: etymology	Kelt dillerinde: *betu-
tur: aspartam	rel: etymology	ticari markasından: aspartic acid
ticari markasından: aspartic acid	rel: etymology	lat: asparagus
tur: buzağı	rel: etymology	Eski Türkçe: buzāġu
tur: cihannüma	rel: etymology	per: cihān
per: cihān	rel: etymology	per: numā
per: numā	rel: etymology	per: numūdan, numā-
tur: külot	rel: etymology	fre: culotte
fre: culotte	rel: etymology	fre: cul
fre: cul	rel: etymology	lat: culus
tur: yeğin	rel: etymology	Türkiye Türkçesi: yeg
tur: doğaç	rel: etymology	Türkiye Türkçesi: doğ-
tur: kebir	rel: etymology	ara: kbr
ara: kbr	rel: etymology	ara: kabura 
ara: kabura 	rel: etymology	Aramice/Süryanice: gəbar
Aramice/Süryanice: gəbar	rel: etymology	akk: gabru
tur: şans	rel: etymology	fre: chance
fre: chance	rel: etymology	lat: cadentia
lat: cadentia	rel: etymology	lat: cadēre, cas-
tur: teğet	rel: etymology	Eski Türkçe: teg-
tur: florya	rel: etymology	gre: floria
gre: floria	rel: etymology	gre: flori 
gre: flori 	rel: etymology	Orta Yunanca: flóros
Orta Yunanca: flóros	rel: etymology	Geç Latince: oriolus
tur: imbat	rel: etymology	ita: imbatto
ita: imbatto	rel: etymology	ita: battere
tur: galiz	rel: etymology	ara: ġlẓ
ara: ġlẓ	rel: etymology	ara: ġalaẓa
tur: enteresan	rel: etymology	fre: intéressant
fre: intéressant	rel: etymology	fre: intéresser
fre: intéresser	rel: etymology	lat: interesse
lat: interesse	rel: etymology	lat: inter
lat: inter	rel: etymology	lat: esse
tur: dipfriz	rel: etymology	ticari markasından: deep
ticari markasından: deep	rel: etymology	eng: freeze
tur: yamalak	rel: etymology	Türkiye Türkçesi: yama-
tur: şövalye	rel: etymology	fre: chevalier
fre: chevalier	rel: etymology	lat: caballarius
lat: caballarius	rel: etymology	lat: caballus
tur: var|mak	rel: etymology	Eski Türkçe: bar-
tur: statü	rel: etymology	fre: status
fre: status	rel: etymology	lat: status
lat: status	rel: etymology	lat: stāre
lat: stāre	rel: etymology	Hintavrupa Anadilinde: *stā-
tur: şevk	rel: etymology	ara: şwḳ
ara: şwḳ	rel: etymology	ara: şāḳa
tur: tezekkür	rel: etymology	ara: ḏkr
ara: ḏkr	rel: etymology	ara: ḏakara
tur: abit	rel: etymology	ara: ˁbd
ara: ˁbd	rel: etymology	ara: ˁabada
tur: feryat	rel: etymology	per: faryād 
per: faryād 	rel: etymology	Orta Farsça: frayād
Orta Farsça: frayād	rel: etymology	Avesta (Zend) dilinde: frā-dhāta
tur: beher	rel: etymology	per: ba har
tur: eğlen|mek	rel: etymology	Orta Türkçe: egle-
tur: apoje	rel: etymology	fre: apogée
fre: apogée	rel: etymology	grc: apógeion
grc: apógeion	rel: etymology	grc: gḗ
tur: dokunmatik	rel: etymology	Türkiye Türkçesi: dokun-
Türkiye Türkçesi: dokun-	rel: etymology	Türkiye Türkçesi: otomatik
tur: yazgı	rel: etymology	Türkiye Türkçesi: yaz-
tur: kiç	rel: etymology	eng: kitsch
eng: kitsch	rel: etymology	ger: Kitsch
tur: eşantiyon	rel: etymology	fre: échantillon
fre: échantillon	rel: etymology	Geç Latince: *scandaculum
Geç Latince: *scandaculum	rel: etymology	lat: scandere
tur: center	rel: etymology	eng: center
eng: center	rel: etymology	lat: centrum
tur: dede	rel: etymology	Oğuzca: dede
tur: zühal	rel: etymology	ara: zḥl
ara: zḥl	rel: etymology	ara: zaḥala
tur: desktop	rel: etymology	eng: desktop
eng: desktop	rel: etymology	eng: desk
eng: desk	rel: etymology	eng: top
tur: vida	rel: etymology	vec: vida
vec: vida	rel: etymology	lat: vitis
tur: çağlayan	rel: etymology	Eski Türkçe ve Türkiye Türkçesi: çağıla-
Eski Türkçe ve Türkiye Türkçesi: çağıla-	rel: etymology	ETü (onom): çağ 
tur: absolü	rel: etymology	fre: absolut
fre: absolut	rel: etymology	lat: absolutus
lat: absolutus	rel: etymology	lat: absoluere
lat: absoluere	rel: etymology	lat: soluere
tur: glikoz	rel: etymology	fre: glucose
fre: glucose	rel: etymology	grc: glykýs
grc: glykýs	rel: etymology	Hintavrupa Anadilinde: *dlku-
tur: geçerli	rel: etymology	Türkiye Türkçesi: geçer
tur: intiba	rel: etymology	ara: ṭbˁ
ara: ṭbˁ	rel: etymology	ara: ṭabaˁa
tur: hidrofil	rel: etymology	fre: hydrophile
fre: hydrophile	rel: etymology	grc: ʰydōr
grc: ʰydōr	rel: etymology	grc: phílos
tur: bal	rel: etymology	Oğuzca: bal
tur: çavuş	rel: etymology	Eski Türkçe: çavuş
Eski Türkçe: çavuş	rel: etymology	Eski Türkçe: *çav-
tur: ekinoks	rel: etymology	fre: équinox
fre: équinox	rel: etymology	lat: aequinoctium
lat: aequinoctium	rel: etymology	lat: aequus
lat: aequus	rel: etymology	lat: nox, noct-
tur: buhurdan	rel: etymology	per: baχūrdān
tur: barış	rel: etymology	Türkiye Türkçesi: barışık
Türkiye Türkçesi: barışık	rel: etymology	Türkiye Türkçesi: barış-
tur: açmaz	rel: etymology	Türkiye Türkçesi: aç-
tur: hoşbeş	rel: etymology	per: χōş bāşad
tur: ecir	rel: etymology	ara: Acr
ara: Acr	rel: etymology	Aramice/Süryanice: agər
Aramice/Süryanice: agər	rel: etymology	akk: agaru
tur: ambale	rel: etymology	fre: embalé
fre: embalé	rel: etymology	fre: s'embaler
fre: s'embaler	rel: etymology	lat: ballare
tur: aseton	rel: etymology	fre: acétone
fre: acétone	rel: etymology	lat: acetum
tur: ademimerkeziyet	rel: etymology	ara: ˁadam
ara: ˁadam	rel: etymology	ara: markazī
tur: çömçe	rel: etymology	Oğuzca: çomça
Oğuzca: çomça	rel: etymology	Eski Türkçe: çom-
tur: ücra	rel: etymology	Türkiye Türkçesi: uc
tur: halim	rel: etymology	ara: ḥlm
ara: ḥlm	rel: etymology	ara: ḥaluma
tur: Şii	rel: etymology	ara: şīˁī
ara: şīˁī	rel: etymology	ara: şyˁ
ara: şyˁ	rel: etymology	ara: şāˁa
tur: hami	rel: etymology	ara: ḥmy
ara: ḥmy	rel: etymology	ara: ḥamā
tur: çomar	rel: etymology	Türkiye Türkçesi: çokmar
tur: ibrişim	rel: etymology	per: abrīşum
per: abrīşum	rel: etymology	Orta Farsça: abrēşōm
Orta Farsça: abrēşōm	rel: etymology	Avesta (Zend) dilinde: *upa-rēşma
Avesta (Zend) dilinde: *upa-rēşma	rel: etymology	Avesta (Zend) dilinde: *rēş-
tur: gâvur	rel: etymology	per: gabr
tur: fringe	rel: etymology	eng: fringe
eng: fringe	rel: etymology	fre: frange
fre: frange	rel: etymology	lat: fimbria
tur: buket	rel: etymology	fre: bouquette
fre: bouquette	rel: etymology	fre: bouquet
tur: usare	rel: etymology	ara: ˁṣr
ara: ˁṣr	rel: etymology	ara: ˁaṣara
tur: sürç|mek	rel: etymology	Eski Türkçe: sürç-
Eski Türkçe: sürç-	rel: etymology	Eski Türkçe: sür-
tur: esma	rel: etymology	ara: smy
ara: smy	rel: etymology	ara: ism
tur: gırtlak	rel: etymology	Türkiye Türkçesi: gırtla-
tur: diğerkâm	rel: etymology	per: dīgar
per: dīgar	rel: etymology	per: kām
per: kām	rel: etymology	Avesta (Zend) dilinde: kāma-
