names	wls_fam	wls_gen	e	hh	lat	lon	pop	wcode	iso	I	you	we	this	that	who	what	not	all	many	one	two	big	long	small	woman	man	person	fish	bird	dog	louse	tree	seed	leaf	root	bark	skin	flesh	blood	bone	grease	egg	horn	tail	feather	hair	head	ear	eye	nose	mouth	tooth	tongue	claw	foot	knee	hand	belly	neck	breast	heart	liver	drink	eat	bite	see	hear	know	sleep	die	kill	swim	fly	walk	come	lie	sit	stand	give	say	sun	moon	star	water	rain	stone	sand	earth	cloud	smoke	fire	ash	burn	path	mountain	red	green	yellow	white	black	night	hot	cold	full	new	good	round	dry	name
SAHU	WP	NORTH_HALMAHERAN	WestPapuan,NorthHalmahera,Sahu	North_Halmahera,NorthernNorthHalmahera,Sahuan,NuclearSahuan,Sahu-Waioli	1.17	127.5	7500		saj	ngoi	ngana	ngene, wo								moi	romo7di7di						ngowa7a, nyawa	nyao7o		kaso, nunu7u	gane	gate		so7a			eno7o, fuya		ngaunu	obongo			tadu7u					ngau7u	la7o	ngunungu		ingidi, ngi7di	yai7i			bolono	giama			wawo7o		katere	ka7e			o7di7i	siene			sengene					ino						wangere ma la7o		mu7dungu	banyo		ma7di					u7u			tapaka	kie						lobi7i, lobidi			romanga	susungi				lomanga
TABARU	WP	NORTH_HALMAHERAN	WestPapuan,NorthHalmahera,Galela-Loloda	North_Halmahera,NorthernNorthHalmahera,MainlandNorthHalmaheran	1.5	127.25	15000		tby	ngoi	ngona	ngone								moi	modidi						nyawa	naoko		kaso	tudutu			soka			kai			kobongo								Nauku	ako	ngununu		ingiri	asiasiri			bubuku				Nawoko						lega				soNene					boa								Noma	akere		teto					uku			ngekomo	gigie						obiri, putu								roNa
TAGONO	WP	NORTH_HALMAHERAN	WestPapuan,NorthHalmahera,WestMakian	North_Halmahera	0.5	127.58	12000		mqs											minye	medeN						manCa	yao		aso	bene	fete		we			fi		wuni	subebi								kamou	afe	mudefete		wi	belbelu				kamma					amo	bebe			Co	baso			gai					podo						win		mai	be		mai					ipi				pu						kaman				topo				aim
TAFASOHO	WP	NORTH_HALMAHERAN	WestPapuan,NorthHalmahera,WestMakian	North_Halmahera	0.5	127.58	12000		mqs											minye	medeN						manCa	yao		aso	bene	fete		we			fi		wuni	subebi								kamou	afe	mudefete		wi	belbelu				kamma					amo	bebe			Co	baso			gai					podo						win		mawi	be		mai					ipi				pu						kaman				topo				aim
TALAPAO	WP	NORTH_HALMAHERAN	WestPapuan,NorthHalmahera,WestMakian	North_Halmahera	0.5	127.58	12000		mqs											minye	medeN						menCa	yao		aso	bene	fete		we			fi		wuni	subebi								kamou	afe	mudefete		wi	belbelu				kamama, ia					amo	bebe			Co	baso			gei					podo						win		mai	be		mai					ipi				pu						kaman				topo				aim
TIDORE	WP	NORTH_HALMAHERAN	WestPapuan,NorthHalmahera,Ternate-Tidore	North_Halmahera,NorthernNorthHalmahera,Ternatean	0.75	127.5	26000		tvo	faNare, faZaro	no, Nona	fo, None								rimai, rimoi	ma lofo, malofo						mansia, manusia	5ao, 5au		%kaso, %koso	gan, kaso na gan	hate, luto		marao, marau			ahi		ao, au	goka								Neo, Neu	lako, lao	ngunu		iN	aki			bukubuku, yohu ma buku	gia			isu, susu		gate, gate ma kokotu	oyo, yuru			hoda, lila	baso, boso			sone, soni					haro, ino						waNe ma lako lau, waNe		Noma, Noma to ma tufa	ake		mafo, mafu					uku			laliNa, liNa lamo	buku, kie						sifutu			yoma	suN, suNi				roNa
TOBELO_2	WP	NORTH_HALMAHERAN	WestPapuan,NorthHalmahera,Galela-Loloda	North_Halmahera,NorthernNorthHalmahera,MainlandNorthHalmaheran,Tobelo-Tugutil	1.5	128.5	27700		tlb	Nohi	Nona	None								moi	hinoto						5awa	nauoko		kaho		gota					kai											Nauku	lako			iNiri				ahibuku	giama						okere			make				honeNe					boa						waNe			akere		helewo					uku			Nekomo	Loku						hutu								romaNa
WEST_MAKIAN	WP	NORTH_HALMAHERAN	WestPapuan,NorthHalmahera,WestMakian	North_Halmahera	0.5	127.58	12000		mqs	de	Noni, ni	ene, imi								minye, meminye, maminye, gominye	medeN, dimaede, maedeN, edeN, je						%manCa, %manCia	iao, yao		aso	bene	fete		we			fi		wuni, uni	subebi			tadik					kamou, kameu	afe, sado	mudefete		wi	belu belu, belo			papu	ia, kamama, kamma, jowjow			susu		amo	bebe, jowbe			Co	baso			magey					ay, fi, fia, fo, mo, no, podo						win		pariama, mawi	be		mai, may					ipi			gopao	pu									guma, oy	topo				aym
KALABRA_2	WP	WEST_BIRDS_HEAD	WestPapuan,WestBird'sHead	West_Bird's_Head,SouthWestBird'sHead	-1.17	131.58	3290		kzz	tet	nin									mere	lap									houn	on	kout					falak		hein	kodus									sifoko			tela					netefo									n3s3mut									nam						pun			kala		amak					sal										widit								nakadi
MOI	WP	WEST_BIRDS_HEAD	WestPapuan,WestBird'sHead	West_Bird's_Head,Seget-Moi	-1.0	131.5	4600		mxn	tit	nin	mam								mele	ali									ofun	sayam	ouk					kesik		sdam	kodus									suo			efek					wehin									gen									nama						dewe			kala		kwak					yak										lein								kedi
MORAID_2	WP	WEST_BIRDS_HEAD	WestPapuan,WestBird'sHead	West_Bird's_Head,SouthWestBird'sHead	-0.92	131.83	1000		msg	tit		papetebo								mer3h	telok									NouN	oN	pelu					balg		hijeg	kedoq									sgolfun			et3la					veniN									l3v3se									nase						telu			k3la		amp					salp										tedow								numhamone
SEGET	WP	WEST_BIRDS_HEAD	WestPapuan,WestBird'sHead	West_Bird's_Head,Seget-Moi	-1.33	131.25	1200		sbg	tet	nen	mam								m3re	ali									awfu	wut	bua					nensiek		s3dam	n3dus									si			gifek					neren									folok									nama						tale			kla		kuat					yap										in								nomo
TEHIT	WP	WEST_BIRDS_HEAD	WestPapuan,WestBird'sHead	West_Bird's_Head,SouthWestBird'sHead	-1.5	132.0	10000		kps		nEn	pap								m3re	laq						na	eren		maran	hayn									qodois												hEq	adil										oro			hot				aqi					ara						tali		towon	q3la		amaq									s3pa						amoq								
BINE_KUNINI	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-9.0	142.92	2000		bon	ane	mane	ine								iepa	neneni							ibu		drego	Ngame	uli		lame			tape		udi	kake								tablame	ireu	keke		giriu	wata			kokorare	ime			Ngame		owelame	enefi				hateiza			igluminige					aie, aio						bimu		wale	nie		kula					muie			gabe	wabu						ie				kire				
GIZRRA_KUPERE	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-9.08	142.83	1050		tof	k3th~3	mat3									d3rph~an	nis						ph~am	waph~i		ume	N3m	nugup		pr3rNae			soph~ai		3i	kh~us			gar					gublam	ilkh~3p	si3kh~		zirgup	ulith~			wagusiN3l	th~an			Niam			ananda			esene	arkuruda			bud3l3m					th~ame						3b3s		wimur	nai		iNlkh~up					ur			khw$ath~	ph~odo						irub			buku	k3sil				Ni
GIZRRA_TOGO	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-9.08	142.83	1050		tof	k3th~3	mat3									d3rph~an	nis						ph~am	waph~i		umoe	N33m	nugup		ph~3rNae			sopae		ae	kh~us			gar					g3blaN	ilkh~3ph~	si3kh~		zirg3ph~	ulith~			wag3siN3l	th~aN			N33m		kh~onkh~on	ananda			esene	arkuruda			bud3l3m					th~ame						abis		wimur	nae		iNlkh~3p					ur			khw$ath~	ph~odo						ir3b			buku	k3s3l				Ni
GIZRRA_WAIDORO	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-9.08	142.83	1050		tof	koth~o	mato	mi								d3rph~an	nis						ph~am	waph~uy		umay	N33m	nugup		ph~3rgae, praNay			sopai		3i	kh~us			gar					gublaN	3lkh~3kh~3p	siokh~		zirgup	ulith~			wagasiN3l	th~aN			Num		kh~onkh~on puriNai	ananda			esene	arkuruda			bud3la					th~ame						abis		wimur	naiy		iNlkh~urph~					ur			kh~uath~	ph~odo						irib			ib	k3sil				Nui
MERIAM	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-9.92	144.08	210		ulk	kaka	mama	mimi								netat	neys						le	lar			nem	lu		lam			gegur		mam	lid								layp	poni	pit		tirig				kokni	tag			nano		o	iri				asar			ewmi					tabakyami, taba, tabakamu, tabakyaw						lim		wer	ni		bakir					ur			gab	paser						ki			mitkar	kerkar				ney
UME	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kon	man	m3n								yEpa	nomog						r3ga	kabum		yoNkh~	bon3m	wul		rom			g3m		woi	kak								yakrom	yer	sokh~		orkak	vlat			kum	y3m			Nom		v3rom	ni yonar			yeriyoN	mutkuN			wuje					ikh~i						lom koNga		ikui	ni		gli muz					wul para			nia	dor						s3r3m			yEbth~uth~	sisel				ni
WIPI_ABAM	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kon	man	mEn								yEpa	n3mog						r3ga	kab3m		yoNkh~	b3n3m	wul		wul3 rom			g3m		woj	kak			C3wol					3rk3pia	y3r k3ph~	sok		orkak	blat			kum kak	y3m			Nom		C3k3p	y3nar			yiryoN	urtkunj			wucE					ik						lom		ukw~i	ni		gli					wul ph~ara			Na	dorh						s3r3N			yufth~uth~	sis3l				ni3
WIPI_DOROGORI	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kh~on	man									y3pa	n3mog						r3ga	kh~ab3m		yoNg	b3n3m	w3l		rom			g3m		woj	kh~akh~								y3k3pya	y3r	sok		or	vlat			k3m	y3m			Nom		v3r3m	ni yonar			y3r yoN	3t kh~unj			wuj3t yov3n					ikh~i						lom		3kw~i	ni		gli					para			ni3	dor3						s3r3n			3t vani	sisEl				ni
WIPI_GAMAEWE	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kon	man	min								y3po	n3mog						r3ga	kab3m		yoNg	bon3n	w3l		rom			g3m		woj	kh~akh~			d3N					y3k3pya	y3r ty3N	so kh~akh~		or kh~akh~	we yath~			kh~3, kh~3ror	y3m			Nom		wurom	yonai			y3r yoN	uth~kunj			wije					Ekh~						lom kh~oNka		3ki	ni		g3mo					para			nia	podo						s3w35			y3wth~ith~	sisel				ni
WIPI_GUIAM	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kon	man									yiph~o	nimog							boram		yaNg		wul		rom			gom		ku	kak								yEpiya	yer	so		ar	yath~			kumop	yom			Nom		sukuph~	yonai			yErioN	utkuij			uce					Ekh~						goNgal		iki	Ni		nadi					wul poth~			nya	sukak						sowi			okoumbar	sisEl				ni
WIPI_IAMEGA	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kon	man	men								yEpa	n3mog						r3ga	kabum		yoNg	b3n3m	wul		rom			g3m		kus	kh~akh~			deN					y3py~earom	y3r k3p	so		orkak	veath~			kumpoh~	y3m			Nom		suk3p	yenae			y3r yoN	utkundein			uj					ikh~						lom koNga		iki	ny3		g3mo					wul			5a	dor						siw35			y3ndaN3r	sisel				53
WIPI_KAPAL	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kon	man	mEn								y3ph~a	numog						r3ga	kabum		yoNg	b3n3m	wulo		rom			g3m		kus	kh~ak			d3Ng					y3ph~ya	y3r koph~	sou		or kh~akh~	weyath~			kumop	y3m			Nom		wurom	y3nai			y3r yoN	utkunj			ujawin					ik						lEm koNga		3ki	53		g3mo, k3lo					wul			5ia	sukak						sow35			y3ndaN3r	sis3l				ny3
WIPI_KURU	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kon	man	mEn								yeph~a	n3mog						r3ga	kab3m		yoNg	b3n3m	w3l		rom			g3m		woj	kh~akh~			d3N					y3kh~3pya	y3r k3ph~	sokh~		or	vlath~			k3m	y3m			Nom		vurom	yonai			y3r yoN	utkunj			w3j					ik						lom		3kwi	ni		gli					ph~ara			nia	dor						s3r35			y3pth~uth~	sisal				ni
WIPI_PEAWA	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kh~on	man	min								yEpa	n3mog						r3ga	kabum		yorink	b3n3n	wul		rom			g3m		woj	kak			Cuwol					y3rpya	y3r k3ph~	sok		orkh~akh~	vlat			kumb	y3m			Nom		v3rom	my yonar			y3ryoN	3tk35dE5			uj					ikh~						lom		ikh~i	ni		gli					wul ph~ara			nyau	dorh						s3r3N			y3vth3uth~	sisel				ni
WIPI_PODARI	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kh~on	man									y3pa	n3mog						r3ga	kh~ab3m		yoNg	b3n3m	w3l		roum			g3m		kh~3s	kh~akh~								y3piarom	y3r t3in	sokak		orkh~akh~	weath~			kh~3mop	y3m			Nom		wurom	yonai			y3r yoN	3th~ kh~unj3			3je					ikh~						lomkoNga		ikh~i	n33		kh~3la					w3l			Nya	dor						s3w3n			yidaN3r	sis3l				53
WIPI_WIPIM	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kon	man	men								yEpa	n3mok						r3ga	kabum		yoNk	b3n3m	wul		rom			gom		kus	kak			d3N					yapyarom	yurtun	sohak		orkak	weat			kumop	y3m			Nom		wurom	y3nai			yeriyoN	utkunj3n			kE7ujE					ik						lom koNga		ikh~	53		mot3r					wul pEmban			Na	sukak						s3w3N			y3ndaN3r	sis3l				53
WIPI_WONIE	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kh~on	man									y3pa	n3mog						r3ga	kh~ab3m		yoNg	b3n3m	w3l		rom			g3m		woj	kh~akh~								yEpiarom	y3r k3p	sokak		orkh~akh~	weath~			kh~3moph~	y3m			Nom		s3k3ph~	yonai			yir yoN	3th~ kunj			wuj					ikh~						lom koNga		3kh~i	ni		g3mokh~3ph~					w3l			nia	dor						s3w3n				sis3l				ni
WIPI_YUTA	WF	WESTERN_FLY	EasternTrans-Fly	Eastern_Trans-Fly	-8.75	143.08	3500		gdr	kh~ono	mano									yoph~a	numag						ruga	kabuN		yoNgo		wulo					gunco			kago								yoph~ia	yoro kapo	sokh~akh~		oro kh~akh~	weate			kum koga	yom			Nom			yonai			m3ph~ukh~o									Eko						lEm kogal		bEdam	niya		guma					wulo			Nia	iyaph~o						Cowonye				sisEl				
NAGATIMAN	Yal	YALE	Languageisolate_nce	Yale	-3.75	141.5	600		nce											Zuwa7	teLE						hoh	mu7		kali7	miba7	ti		taba7			Zibu7		winu7	ElEbu								ahulu	naba	yElu		Eninu7	aLiZi7			skopu	tuba			maba		manibu													Esi								sikotuba7	tu7		anizi7					ahuZi7			arogE7	patini7						kuLapi				tihu7				
ANEME_WAKE	Yrb	YAREBAN	Trans-NewGuinea,SoutheastPapuan,Yareban	Yareban,Doriri-Abia	-9.83	148.5	650		aby											demuki	ra7arayai						imi	yokai		kua	u7a	ana		kaka			ofe		iwa	kai			yawera					ome	naisa	ibo		nio	meana			ifo	wana			ama		koko																			eweka		muina	adua		oma					ina7a			da7aba	ora7ara						dumu			wake farinu	awoena				ibi
MOIKODI	Yrb	YAREBAN	Trans-NewGuinea,SoutheastPapuan,Yareban	Yareban,Doriri-Abia	-9.58	148.33	570		mkp											demudai	yayauxe						eme una	noba		owa	gue	ana		xaxa			ofe		iwa	xai			gawera					ome	naisai	ibo		nio	meana			ifo	wana			sisu		uba																			ewaxa		inainamu	adua		gebiro					ina			da7aba	ora7ara						dumu			waxe maraxi	awoena				ibi
YAREBA	Yrb	YAREBAN	Trans-NewGuinea,SoutheastPapuan,Yareban	Yareban,Yareba-Bariji-Nawaru	-9.5	148.5	750		yrb	na	a	ya	ewa	etei	ana	ane, abono	me	nesia, nesina	faiyawere, taima	demurai, danorai	sadei, rarera	derawere, derarabo	yafawere, yafararabo	kikiratu, kawiri	awetabo	eme, amara		erio egi, ogo egi	gasira	kw~a, kw~asiri	reiba, ua	ana oma	tai	tata	ini, inini	ana ofe	ofe	dama	iwa, onono	tai	kewea, aru	baka, babaka	yawera	toroma	tota	iji, fouma	kofiri, fouma	ome	diti, natei	ibo	bebetu	nio	awiwi, meana	gaga	buri	yajigo	age		ubiri, uduna	ama	neno, dinama	uba	ogo it	it, yanae	asinu	er	naut	iwata	nauta ain	uit		wanabasi ut	fafafa ue an	inar, an	ar, far	ain	yaur, yaub	inaibinu	mat	wa	kowa, ewaka	sakara, marabe	muina, kodara	ogo	obi	gebiro, oma	magw~a	nasini, sakai	goso	gibori	ina	bubu	yar	daba, darei	maidani	kukw~iwere, iwafisirewe	orawo	yao, bora	ina, inawere	dubawaru, dubakino	dumuro	wakiki	iwu	beda, wate farinu	reka	kotofurau, kobererau	fugomu	rarara, aweita	ifu
AMBADAIRU	Yaw	YAWA	WestPapuan,Yapen	Yawa	-1.75	136.25	10000		yva											nt~abo	jiru						batan	jian		make	em			manapa			kea		mabu	pae								amarikoam	ami	atum						bukam	anem						ramanan			raen	raranib			kakai					nd~e						uma		tum	mana		oram					tanam			unani										tari	wa5in				tame
ARIEPI	Yaw	YAWA	WestPapuan,Yapen	Yawa	-1.75	136.25	10000		yva											nt~abo	rurum						batan	jian		make	eme			manapa			kea		mabu	pai								amarikoam	ami	atum						bukam	anem						ramanan			rain	ranepat			kakai					nd~e						uma		tum	mana		oram					tanam			nand~oi										tari	wain				tame
KONTI_UNAI	Yaw	YAWA	WestPapuan,Yapen	Yawa	-1.75	136.25	10000		yva											nt~abo	jiru						batan	jija		make	eme			manapa			kea		namai	pai								amarokoa	ami	amant~u						bukam	anem						ramanan			rato	ranaun			nowe					nore						uma		tum	mana		oram					tanam			unand~i										tai	wanine				tame
MARIADEI	Yaw	YAWA	WestPapuan,Yapen	Yawa	-1.75	136.25	10000		yva											tabo	diru						batan	dija		maye	eme			manapa			kea		madi	pai								abarome	ami	atum						bugam	anem									rato	ank~abayar			nowe					nore						uma		tum	mana		oroma					nona			unand~oi										tai	wanine				tame
SARAWANDORI	Yaw	YAWA	WestPapuan,Yapen	Yawa	-1.75	136.25	10000		yva											nt~abo	jiru						batan	jian		make	eme			manapa			kea		mabu	pae								amarakoa	ami	atum						bukami	anem						ramanan			raen	ranepat			kakai					nd~e						uma		tum	mana		oroman					tanam			nand~oi										tari	wanin				tame
TINDARET	Yaw	YAWA	WestPapuan,Yapen	Yawa	-1.75	136.25	10000		yva											int~abo	jiru						batan	aj		make	em			manapa			kea		namabu	pai								amarikoam	ami	atum						bukam	anem						ramenan			nd~ai	raranib			kakai					nd~e						uma		tum	mana		oram					tanam			unani										tari	riat				tame
YELETNYE	Yel	YELE	Yele-WestNewBritain,Yele	Yeli_Dnye	-11.37	154.17	3750		yle	n3, neu	nyi	iyeve, me								munda, ngm3	miyo, miwa						pi	ta, te		wa*, wea	y3m3we	yi		yiya			tope		w3	t3n3			p3n3					nganea, ngwaiya	ngwala, ngwolo	nnu, nunh		ngio, nyao	t3			yimboro	bwoa, ke			ngmo		kw~ere	t3nda			t3munh	ng3, teinyo			t3pwono					ker3pwi3g3						gara, kara		puru	mbuwa, mbwa		chebu, chapu					deua, kpa			ma	mbu						mb3r3			ndengm3	kam				pi
INGURA	Aus	ANINDILYAKWA	Australian,Gunwingguan,Enindhilyagwa	Gunwinyguan,GunwinyguanBak,Wubuy-Anindilyakwa	-14.0	136.5	1290		aoi	naiuwa, ngaiua	nungua									auliaba	ambilima							akw~aia, akw~alia		uruwadu				uiyia, umada					yayari									matt	mempe			akarunga	alalyupa			eini	ayaruka			yuguduguda			begina			undia	agirigia, wanguraya			achunga											aiyuma, mamura		warawara	agungu		awanda, malara					angura			manadi, munaruku										buruku, nulada	wararuguma				
PUNGUPUNGU	Aus	ANSON_BAY	Australian,Daly,Bringen-Wagaydy,Wagaydy	Anson_Bay	-13.17	130.17	12		wdj	Nety~e	kene	Nerere								Nanty~ity~	parkataNke5									muyi5		win		kelkel			yere5		kewe5	puwik								pipere	mipe	wuty~e		tire	Natal			miraNuk	Nele			wiN		mepere																			kayik		m3te	wik		maN					win										Nik			pakawuyty~	pereNereN				nity~
WADJIGINY	Aus	ANSON_BAY	Australian,Daly,Bringen-Wagaydy,Wagaydy	Anson_Bay	-13.17	130.17	12		wdj	Naty~a	kene	Narara								Nanty~ity~	parkatamalaN									muyi5		win		kalkal			NanaNmety~a		kewe5	puwik								pipere	mipe	wity~a		tira	Natal			miraNuk	Nele			wiN		mepere																			kayik		mEte	wik		maN					win										Nik			pepEty~a	paraNaraN				nity~
WADYGINY	Aus	ANSON_BAY	Australian,Daly,Bringen-Wagaydy,Wagaydy	Anson_Bay	-13.17	130.17	12		wdj	Nety~e	kane	Nerere								Nanty~ity~	parkatamalaN									muyi5		win		kalkal			yere5		kewe5	puwik								pipere	mipe	wity~e		tire	Natal			miraNuk	Nele			wiN		mepere																			kayik		m3te	wik		maN					win										Nuraty~a			pep3ty~e	pereNereN				nit
BUNABA	Aus	BUNUBAN	Australian,Bunaban	Bunaban	-17.75	125.75	110		bck	Nayini	Ni5i	yariyani, Niyiriyani								yuwana	th~uranda						gurama	gawiy		th~ara	lunga	lundu		wa5ali			bilina		giliy	gudy~u								bina	mulu	wura		mi5u	th~alanyi			gimani	miNali			Namu		miliy	wulugra			milara	wi5ira								wadra						gawara		wada5i	garuwa							winth~ali			bali										balara	yiniNgaya				
GOONIYANDI	Aus	BUNUBAN	Australian,Bunaban	Bunaban	-18.47	126.33	410		gni	Na5i	Ni5Ti	yadi								yuwani	gandiwiri						yuwulu	gawi		tara	5aNgi	girili		yimarara			TuNulmi		wari	guTi								manga	muLu	manili		mi5Tu	taNandi			gimani	maLa			gamu		miLi	NuLug			mila	da5mili			naN											miri		wata	gamb~a		Nari					wayand~i			bali	Nari						maniNga				yanuNgu				yiNi
BURARRA	Aus	BURARRAN	Australian,Gunwingguan,Burarran	Maningrida,Burera-Nakara,Bureran	-12.25	134.58	1070		bvr	Nayapa	Ni5ipa	Nayburpa								Nadapa	abirigilirwirka						gugaliya	TiTiTa		gulukula	meNgir	ToN					maliyara		maniNan	ToLa			gelama					gelama	mipila	guya		rira	NaL			menama	muna			NamaNama		biLiLa	bay			na	galiya			Tuwa					boy						manNa		yirimin	bugula		Tanra					bol				gurema						mu5a			dutTa	geka				welaNga
GURAGONE	Aus	BURARRAN	Australian,Gunwingguan,Burarran	Maningrida,Burera-Nakara,Bureran	-12.25	134.42	60		gge		Narpu									Nirepu	mukupu						wori	jiCiCa		juNjuN	bulobo	jalmiri		galban			maliyiri		goliTa	mumu								gelamu	mibilu	guyu		iriri	Nara			jitbamu	woku			guyu		birdili	Nubade			na	galiyi			mukji					guwa						jinmurka		Nanmalgba, Tembul	bami		balpi					gunNak			goy	balbi						mokol			giNargimaina, Nawabbun	gegu				aliCi
DJAUAN	Aus	DJAUAN	Australian,Gunwingguan,Djauanic	Gunwinyguan,WesternGunwinyguan	-14.08	133.25	43		djn	Narg										naTirin	TadgoraN						muNgowi	giyou		warug	dod	la4		malawara			Nawig		NanguraiT, Nanbimar	Nan gurgmo								NanTungur	Nandum			Nanlabmu	NanTan			ganabad	berag					Nanmaian	bonowolgma			Nana	beNTaNin, beNTaNin			Toin, Toin					ga						mow3		manT3ra	w3g		bad					wurg			duggal	nagelgaiyu						Nagba			bambalgma4	nagaraN				naNiNaiyu
KITJA	Aus	DJERAGAN	Australian,Djeragan	Jarrakan	-17.5	127.75	210		gia	Nayin	5iNan	yuwurun								Tirawuku	paNari5						Tiyili5	kuntari		Tula	yiwi	ku5Ta5		kanaram			waNare		kuNulum	kuTi								yatem	muLum			mi5tuwu	talala			ma5Tur	maLam			kamum		miLim	NuLuk			tek	raNka			kenak					piya5 wuraT						malwala		wata	kurNam		Narkalem					manem			panan	Narkale						5ikan			kik	kilyiNem				yiNi5pe
MIRIWUNG	Aus	DJERAGAN	Australian,Djeragan	Jarrakan	-15.67	129.0	210		mep	Nayu	5eNu	yaru								ty~erawiyaN	gaNgub, gaNgubda, gaNgubeleN										yalaleN	badigiN					madi5, magu5		garNan	yariN			bandaramal					binaN, yadheN, NanderaN	mulN	5umbur		deri5	dalalaN			ty~emandeN	malaN			gameN, NabuluN			dab, gul			palaty~	raNga, gaty~a			ty~awarig, ty~uty~uwarig											bandeN, gaNgiri5		damberalN	delulurN		dawalwalg								banan, yambalN							NayidgeN			buralmawuN	geleN, gelegaleN, geleNeN				yiNi5a
KAMOR	Aus	EASTERN_DALY	Australian,Daly,Malagmalag,DalyProper	Eastern_Daly	-13.58	130.83	0		xmu	Nuru	nuNkur	Ner3marar								nempayu	palpmuru									ty~amar		yim		w3r3r			karala		ty~3rN35	pety~								piyawur	miyam	ty~inin		Nat	Nener			p3Nkar	memek			kuyuN		terker																			pen		naNu	wuk		pawar					yim										N3yk			kari5anam					ni
MATNGALA	Aus	EASTERN_DALY	Australian,Daly,Malagmalag,DalyProper	Eastern_Daly	-13.83	130.42	15		zml	Nuru	waNari	NerEmarar								nempEyu	kurunty~Eyu									ty~amar		yim		tempel			karala		ty~ErNu5	pety~								piyawur	tun	ty~inin		Nat	Nener			pENkar	memek			kEyuN		terker																			mErEr		milan	wuk		pawar					yim										NEty~			pimpiyu	kiyaN				ni
YUNGGOR	Aus	EASTERN_DALY	Australian,Daly,Malagmalag,DalyProper	Eastern_Daly	-13.83	130.42	15		zml	yuru	yaNari	yer3marar								yemp3yu	y3r3nty~3yu									yamar		yim		temple			karala		y3rNu5	pety~								yiwur	miyam	yinin		yat	yener			yuNkar	memek			wiyuN		yerker																			y3r3r		y3m3r3l	yuk		yawar					yim										y3ty~N			pimpiyu	yiyaN				ni
GAAGUDJU	Aus	GAAGUDJU	Australian,Gunwingguan,Gagudjuan	Gaagudju	-12.62	132.83	1		gbu	Nayi	Ni5a	Namba								nowogoda	germanda						TiriNi	NanTil		gaTu	radi	Tubara		maLaL			gankir		maneNul	binagara								gadi	bodo	gini		riri	NanTil			mamboro	NaTay			goNgo		Nagalarar				gorogara	Nawa			wara					gaya						gabolbir		5imebili	gadu							guTli			gabalowadi							madada				giri				maramir
GARAWA	Aus	GARRWAN	Australian,Yanyi	Garrwan	-17.08	137.17	59		wrk	Nayu	ni5ji	nuri								yiNamali	kuTara						muLkgiTi	iwan		baTaNun		kundan					waban		Nulyan	Nulin								kuwaLdan	yamin	mulun		mayin	TaliNin			muTin	manin			Nalun		TuNayin	Nara			nagi	aldigi			Ta5ba					yuN						libir		yirimin	wabuda		buruNkan					TaNun				dadbun						muNana								uwulk
ERRE	Aus	GIIMBIYU	Australian,Giimbiyu	Giimbiyu,Urninganggic	-12.25	132.83	0		err	Neyeh	nuwu	NanemEnE								wuri5am	uNkubak							nenke		bumb	wuwun	manmuhu		mayalb			unkirk		wul	mulkud			yinaNk					yinaNk	yim	inkulb		lirwalik	nindy~ady~			nankad	unmeyEr			indy~uk		ele	EmEdy~			yana	NahinNgeyem			Nawule					NamarL						indy~eheywey		indy~ukuk	wuku		undy~e5Nam					wurinkarm			uwunkaNk										andy~aLiyiN					walNik
